券商買賣股票成交價量資訊
股票代碼,="5515"
序號,券商,價格,買進股數,賣出股數,,序號,券商,價格,買進股數,賣出股數
1,1043臺銀民權,13.90,0,5000,,2,1043臺銀民權,13.95,0,2000 
3,104C臺銀高雄,13.90,5000,0,,4,116f日盛復興,13.90,3000,0 
5,116V日盛斗六,13.90,0,10000,,6,1440美林,13.90,1000,3000 
7,1480美商高盛,13.90,0,2000,,8,1480美商高盛,13.95,0,1000 
9,592b元富板橋,13.90,10000,0,,10,6460大    昌,14.00,0,1 
11,6460大    昌,15.30,0,1,,12,6464大昌新店,13.90,0,4000 
13,7001兆豐嘉義,13.90,1000,0,,14,7001兆豐嘉義,13.95,14000,0 
15,815Y台新新營,13.90,1000,0,,16,8440摩根大通,13.90,3000,0 
17,8440摩根大通,13.95,0,4000,,18,8561新光台中,13.90,2000,0 
19,8563新光新竹,13.90,2002,0,,20,8710陽   信,13.95,0,165 
21,884D玉山左營,13.90,2000,0,,22,884J玉山大里,13.95,2000,0 
23,8881國泰高雄,13.95,0,10000,,24,8888國泰敦南,13.90,1000,0 
25,888K國泰板橋,14.00,80,0,,26,913Y群益館前,13.90,10000,0 
27,918J群益永和,13.95,0,1000,,28,9200凱基,15.30,2,0 
29,920H凱基基隆,13.90,1000,0,,30,9268凱基台北,13.90,15000,0 
31,9268凱基台北,13.95,3000,0,,32,9323華南小港,14.00,0,1000 
33,9362華南苗栗,13.90,0,50000,,34,9636富邦中壢,13.90,0,1000 
35,9654富邦永和,13.90,119,0,,36,9657富邦苗栗,13.95,456,1000 
37,9659富邦高雄,13.95,0,1000,,38,980a元大承德,13.90,0,1000 
39,980h元大台北,14.00,1000,0,,40,980Q元大南崁,13.90,0,10000 
41,981A元大鶯歌,13.90,1000,0,,42,981y元大善化,13.95,0,1000 
43,982C元大六合,13.95,0,291,,44,9834元大中壢,15.30,0,1 
45,983N元大大安,13.90,1000,0,,46,9862元大南京,13.90,0,2000 
47,9888元大鑫永,13.95,0,1000,,48,989F元大高雄,13.95,1000,0 
49,989P元大敦南,13.90,0,121,,50,989P元大敦南,14.00,0,79 
51,989Z元大小港,13.95,2000,0,,52,9A9G永豐天母,13.90,10000,0 
53,9A9U永豐中正,13.90,19000,0,,,,,, 
