券商買賣股票成交價量資訊
股票代碼,="1776"
序號,券商,價格,買進股數,賣出股數,,序號,券商,價格,買進股數,賣出股數
1,1020合　　庫,21.10,1000,0,,2,1020合　　庫,21.15,1000,0 
3,1021合庫台中,21.15,1000,0,,4,1024合庫嘉義,21.15,2000,0 
5,116B日盛中壢,21.10,1000,0,,6,116B日盛中壢,21.15,0,1000 
7,116B日盛中壢,21.20,0,1000,,8,1260宏    遠,21.30,0,1 
9,1470台灣摩根,21.15,3000,0,,10,1470台灣摩根,21.20,2000,0 
11,1480美商高盛,21.20,1000,0,,12,1520瑞士信貸,21.10,0,1000 
13,1520瑞士信貸,21.15,0,1000,,14,1520瑞士信貸,21.20,0,1000 
15,5264美好高雄,21.15,1000,0,,16,5320高    橋,21.35,1000,0 
17,5389第一中山,21.15,0,5000,,18,538B第一新竹,21.20,0,1000 
19,538B第一新竹,21.30,1000,0,,20,5660日    進,21.20,1000,0 
21,5853統一中壢,21.10,1000,0,,22,5921元富高雄,21.10,3000,0 
23,592a元富松德,21.10,0,1000,,24,592a元富松德,21.15,0,1000 
25,592a元富松德,21.20,0,1000,,26,592a元富松德,21.25,0,1000 
27,592a元富松德,21.30,0,199,,28,592A元富緯城,21.15,0,3000 
29,592E元富城中,21.15,1,0,,30,592w元富佳里,21.10,0,1000 
31,7007兆豐竹北,21.10,6000,0,,32,700V兆豐新竹,21.15,4000,0 
33,700V兆豐新竹,21.20,2000,0,,34,700Z兆豐高雄,21.15,0,4000 
35,7070豐    農,21.25,1000,0,,36,7790國票綜合,21.15,1,0 
37,7790國票綜合,21.30,0,4,,38,8710陽   信,21.10,0,5000 
39,8711陽信石牌,21.10,0,2000,,40,8847玉山台南,21.15,2000,0 
41,884H玉山新竹,21.15,1000,0,,42,8880國泰綜合,21.10,0,1000 
43,8882國泰台中,21.30,1200,0,,44,8885國泰桃園,21.20,0,1000 
45,888A國泰館前,21.30,0,1000,,46,913N群益土城,21.10,0,1000 
47,913N群益土城,21.15,0,1000,,48,913R群益北高,21.35,0,2000 
49,9189群益桃園,21.15,0,1000,,50,918H群益中山,21.10,0,2000 
51,918L群益建成,21.15,0,1000,,52,918M群益嘉義,21.20,1000,0 
53,9209凱基岡山,21.15,0,1000,,54,9266凱基新豐,21.30,2,0 
55,9268凱基台北,21.10,2000,0,,56,9268凱基台北,21.15,0,2000 
57,9268凱基台北,21.20,0,3000,,58,9268凱基台北,21.30,0,2000 
59,9285凱基中壢,21.10,0,1000,,60,9303華南高雄,21.15,0,2 
61,9339華南竹北,21.30,0,2,,62,9636富邦中壢,21.10,0,1000 
63,9666富邦南屯,21.10,0,2000,,64,969C富邦北港,21.15,1000,0 
65,980d元大沙鹿,21.15,2000,0,,66,980e元大清水,21.15,1000,0 
67,981G元大彰化,21.20,1000,0,,68,981z元大大統,21.10,3000,0 
69,981z元大大統,21.30,0,1000,,70,983V元大竹南,21.30,2000,0 
71,9853元大南屯,21.35,1000,0,,72,989B元大中港,21.10,2000,0 
73,9A00永豐金,21.10,0,1000,,74,9A91永豐松山,21.15,2000,0 
75,9A9X永豐竹科,21.30,4,0,,,,,, 
